	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
632	2/24/2020	5:09:08.741063	PM	0:00:00.001866	632	632		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
633	2/24/2020	5:09:08.742103	PM	0:00:00.001040	633	633		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
634	2/24/2020	5:09:08.743149	PM	0:00:00.001046	634	634		Data	52	82	122	01010010	DCE	R	0	0	0	0	0	0	0	0.0	0.0
635	2/24/2020	5:09:08.744189	PM	0:00:00.001040	635	635		Data	08	8	10	00001000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
636	2/24/2020	5:09:08.745229	PM	0:00:00.001040	636	636		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
637	2/24/2020	5:09:08.747004	PM	0:00:00.001775	637	637		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
638	2/24/2020	5:09:08.748044	PM	0:00:00.001040	638	638		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
639	2/24/2020	5:09:08.749084	PM	0:00:00.001040	639	639		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
640	2/24/2020	5:09:08.750124	PM	0:00:00.001040	640	640		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
641	2/24/2020	5:09:08.751170	PM	0:00:00.001046	641	641		Data	b3	179	263	10110011	DCE	3	0	0	0	0	0	0	0	0.0	0.0
642	2/24/2020	5:09:08.752210	PM	0:00:00.001040	642	642		Data	83	131	203	10000011	DCE	.	0	0	0	0	0	0	0	0.0	0.0
643	2/24/2020	5:09:08.753250	PM	0:00:00.001040	643	643		Data	ea	234	352	11101010	DCE	j	0	0	0	0	0	0	0	0.0	0.0
644	2/24/2020	5:09:08.849184	PM	0:00:00.095934	644	644		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
