	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
2774	2/25/2020	4:59:38.963229	PM	0:00:00.034028	3,742	3,742		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
2775	2/25/2020	4:59:38.964269	PM	0:00:00.001040	3,743	3,743		Data	4c	76	114	01001100	DCE	L	0	0	0	0	0	0	0	0.0	0.0
2776	2/25/2020	4:59:38.965309	PM	0:00:00.001040	3,744	3,744		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
2777	2/25/2020	4:59:38.966349	PM	0:00:00.001040	3,745	3,745		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
2778	2/25/2020	4:59:38.967395	PM	0:00:00.001046	3,746	3,746		Data	b6	182	266	10110110	DCE	6	0	0	0	0	0	0	0	0.0	0.0
2779	2/25/2020	4:59:38.969059	PM	0:00:00.001664	3,747	3,747		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
2780	2/25/2020	4:59:38.970099	PM	0:00:00.001040	3,748	3,748		Data	32	50	62	00110010	DCE	2	0	0	0	0	0	0	0	0.0	0.0
2781	2/25/2020	4:59:38.971146	PM	0:00:00.001047	3,749	3,749		Data	32	50	62	00110010	DCE	2	0	0	0	0	0	0	0	0.0	0.0
2782	2/25/2020	4:59:38.972186	PM	0:00:00.001040	3,750	3,750		Data	97	151	227	10010111	DCE	.	0	0	0	0	0	0	0	0.0	0.0
2783	2/25/2020	4:59:38.973226	PM	0:00:00.001040	3,751	3,751		Data	5d	93	135	01011101	DCE	]	0	0	0	0	0	0	0	0.0	0.0
2784	2/25/2020	4:59:38.978471	PM	0:00:00.005245	3,752	3,752		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
