	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
1511	2/24/2020	5:42:00.078173	PM	0:00:00.005239	1,511	1,511		Data	02	2	2	00000010	DTE	.	1	1	1	1	0	0	0	0.0	0.0
1512	2/24/2020	5:42:00.079219	PM	0:00:00.001046	1,512	1,512		Data	45	69	105	01000101	DTE	E	1	1	1	1	0	0	0	0.0	0.0
1513	2/24/2020	5:42:00.080259	PM	0:00:00.001040	1,513	1,513		Data	83	131	203	10000011	DTE	.	1	1	1	1	0	0	0	0.0	0.0
1514	2/24/2020	5:42:00.081299	PM	0:00:00.001040	1,514	1,514		Data	46	70	106	01000110	DTE	F	1	1	1	1	0	0	0	0.0	0.0
1515	2/24/2020	5:42:00.086161	PM	0:00:00.004862	1,515	1,515		Data	86	134	206	10000110	DCE	.	1	1	1	1	0	0	0	0.0	0.0
