	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
1155	2/24/2020	5:41:54.003247	PM	0:00:00.001352	1,155	1,155		Data	02	2	2	00000010	DCE	.	1	1	1	1	0	0	0	0.0	0.0
1156	2/24/2020	5:41:54.004287	PM	0:00:00.001040	1,156	1,156		Data	b0	176	260	10110000	DCE	0	1	1	1	1	0	0	0	0.0	0.0
1157	2/24/2020	5:41:54.005327	PM	0:00:00.001040	1,157	1,157		Data	52	82	122	01010010	DCE	R	1	1	1	1	0	0	0	0.0	0.0
1158	2/24/2020	5:41:54.006367	PM	0:00:00.001040	1,158	1,158		Data	80	128	200	10000000	DCE	.	1	1	1	1	0	0	0	0.0	0.0
1159	2/24/2020	5:41:54.007413	PM	0:00:00.001046	1,159	1,159		Data	46	70	106	01000110	DCE	F	1	1	1	1	0	0	0	0.0	0.0
1160	2/24/2020	5:41:54.008765	PM	0:00:00.001352	1,160	1,160		Data	46	70	106	01000110	DCE	F	1	1	1	1	0	0	0	0.0	0.0
1161	2/24/2020	5:41:54.009805	PM	0:00:00.001040	1,161	1,161		Data	46	70	106	01000110	DCE	F	1	1	1	1	0	0	0	0.0	0.0
1162	2/24/2020	5:41:54.010845	PM	0:00:00.001040	1,162	1,162		Data	45	69	105	01000101	DCE	E	1	1	1	1	0	0	0	0.0	0.0
1163	2/24/2020	5:41:54.011892	PM	0:00:00.001047	1,163	1,163		Data	43	67	103	01000011	DCE	C	1	1	1	1	0	0	0	0.0	0.0
1164	2/24/2020	5:41:54.012932	PM	0:00:00.001040	1,164	1,164		Data	46	70	106	01000110	DCE	F	1	1	1	1	0	0	0	0.0	0.0
1165	2/24/2020	5:41:54.014908	PM	0:00:00.001976	1,165	1,165		Data	83	131	203	10000011	DCE	.	1	1	1	1	0	0	0	0.0	0.0
1166	2/24/2020	5:41:54.015954	PM	0:00:00.001046	1,166	1,166		Data	67	103	147	01100111	DCE	g	1	1	1	1	0	0	0	0.0	0.0
1167	2/24/2020	5:41:54.021206	PM	0:00:00.005252	1,167	1,167		Data	86	134	206	10000110	DTE	.	1	1	1	1	0	0	0	0.0	0.0
