	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
61	2/24/2020	4:44:12.330221	PM	0:00:00.001313	61	61		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
62	2/24/2020	4:44:12.331267	PM	0:00:00.001046	62	62		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
63	2/24/2020	4:44:12.332307	PM	0:00:00.001040	63	63		Data	52	82	122	01010010	DCE	R	0	0	0	0	0	0	0	0.0	0.0
64	2/24/2020	4:44:12.333867	PM	0:00:00.001560	64	64		Data	08	8	10	00001000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
65	2/24/2020	4:44:12.334914	PM	0:00:00.001047	65	65		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
66	2/24/2020	4:44:12.335954	PM	0:00:00.001040	66	66		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
67	2/24/2020	4:44:12.336994	PM	0:00:00.001040	67	67		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
68	2/24/2020	4:44:12.338034	PM	0:00:00.001040	68	68		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
69	2/24/2020	4:44:12.339080	PM	0:00:00.001046	69	69		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
70	2/24/2020	4:44:12.340120	PM	0:00:00.001040	70	70		Data	43	67	103	01000011	DCE	C	0	0	0	0	0	0	0	0.0	0.0
71	2/24/2020	4:44:12.341160	PM	0:00:00.001040	71	71		Data	83	131	203	10000011	DCE	.	0	0	0	0	0	0	0	0.0	0.0
72	2/24/2020	4:44:12.342200	PM	0:00:00.001040	72	72		Data	1a	26	32	00011010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
73	2/24/2020	4:44:12.438875	PM	0:00:00.096675	73	73		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
