	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
2345	2/25/2020	4:56:00.590590	PM	0:00:00.034236	5,183	5,183		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
2346	2/25/2020	4:56:00.591630	PM	0:00:00.001040	5,184	5,184		Data	4c	76	114	01001100	DCE	L	0	0	0	0	0	0	0	0.0	0.0
2347	2/25/2020	4:56:00.592676	PM	0:00:00.001046	5,185	5,185		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
2348	2/25/2020	4:56:00.593716	PM	0:00:00.001040	5,186	5,186		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
2349	2/25/2020	4:56:00.594756	PM	0:00:00.001040	5,187	5,187		Data	b5	181	265	10110101	DCE	5	0	0	0	0	0	0	0	0.0	0.0
2350	2/25/2020	4:56:00.596212	PM	0:00:00.001456	5,188	5,188		Data	b5	181	265	10110101	DCE	5	0	0	0	0	0	0	0	0.0	0.0
2351	2/25/2020	4:56:00.597259	PM	0:00:00.001047	5,189	5,189		Data	34	52	64	00110100	DCE	4	0	0	0	0	0	0	0	0.0	0.0
2352	2/25/2020	4:56:00.598299	PM	0:00:00.001040	5,190	5,190		Data	b6	182	266	10110110	DCE	6	0	0	0	0	0	0	0	0.0	0.0
2353	2/25/2020	4:56:00.599339	PM	0:00:00.001040	5,191	5,191		Data	97	151	227	10010111	DCE	.	0	0	0	0	0	0	0	0.0	0.0
2354	2/25/2020	4:56:00.600379	PM	0:00:00.001040	5,192	5,192		Data	d9	217	331	11011001	DCE	Y	0	0	0	0	0	0	0	0.0	0.0
2355	2/25/2020	4:56:00.605624	PM	0:00:00.005245	5,193	5,193		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
