	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
152	2/24/2020	5:09:02.141593	PM	0:00:00.001683	152	152		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
153	2/24/2020	5:09:02.142633	PM	0:00:00.001040	153	153		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
154	2/24/2020	5:09:02.143680	PM	0:00:00.001047	154	154		Data	52	82	122	01010010	DCE	R	0	0	0	0	0	0	0	0.0	0.0
155	2/24/2020	5:09:02.144720	PM	0:00:00.001040	155	155		Data	08	8	10	00001000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
156	2/24/2020	5:09:02.145760	PM	0:00:00.001040	156	156		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
157	2/24/2020	5:09:02.147534	PM	0:00:00.001774	157	157		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
158	2/24/2020	5:09:02.148574	PM	0:00:00.001040	158	158		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
159	2/24/2020	5:09:02.149614	PM	0:00:00.001040	159	159		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
160	2/24/2020	5:09:02.150654	PM	0:00:00.001040	160	160		Data	b6	182	266	10110110	DCE	6	0	0	0	0	0	0	0	0.0	0.0
161	2/24/2020	5:09:02.151701	PM	0:00:00.001047	161	161		Data	b3	179	263	10110011	DCE	3	0	0	0	0	0	0	0	0.0	0.0
162	2/24/2020	5:09:02.152741	PM	0:00:00.001040	162	162		Data	83	131	203	10000011	DCE	.	0	0	0	0	0	0	0	0.0	0.0
163	2/24/2020	5:09:02.153781	PM	0:00:00.001040	163	163		Data	ec	236	354	11101100	DCE	l	0	0	0	0	0	0	0	0.0	0.0
164	2/24/2020	5:09:02.249877	PM	0:00:00.096096	164	164		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
