	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
629	2/25/2020	4:59:24.860368	PM	0:00:00.034132	629	629		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
630	2/25/2020	4:59:24.861414	PM	0:00:00.001046	630	630		Data	4c	76	114	01001100	DCE	L	0	0	0	0	0	0	0	0.0	0.0
631	2/25/2020	4:59:24.862454	PM	0:00:00.001040	631	631		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
632	2/25/2020	4:59:24.863494	PM	0:00:00.001040	632	632		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
633	2/25/2020	4:59:24.864534	PM	0:00:00.001040	633	633		Data	37	55	67	00110111	DCE	7	0	0	0	0	0	0	0	0.0	0.0
634	2/25/2020	4:59:24.865996	PM	0:00:00.001462	634	634		Data	31	49	61	00110001	DCE	1	0	0	0	0	0	0	0	0.0	0.0
635	2/25/2020	4:59:24.867036	PM	0:00:00.001040	635	635		Data	c4	196	304	11000100	DCE	D	0	0	0	0	0	0	0	0.0	0.0
636	2/25/2020	4:59:24.868076	PM	0:00:00.001040	636	636		Data	43	67	103	01000011	DCE	C	0	0	0	0	0	0	0	0.0	0.0
637	2/25/2020	4:59:24.869123	PM	0:00:00.001047	637	637		Data	97	151	227	10010111	DCE	.	0	0	0	0	0	0	0	0.0	0.0
638	2/25/2020	4:59:24.870163	PM	0:00:00.001040	638	638		Data	da	218	332	11011010	DCE	Z	0	0	0	0	0	0	0	0.0	0.0
639	2/25/2020	4:59:24.875408	PM	0:00:00.005245	639	639		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
