	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
603	2/24/2020	4:35:58.078605	PM	0:00:00.009230	603	603		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
604	2/24/2020	4:35:58.079645	PM	0:00:00.001040	604	604		Data	4c	76	114	01001100	DCE	L	0	0	0	0	0	0	0	0.0	0.0
605	2/24/2020	4:35:58.080691	PM	0:00:00.001046	605	605		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
606	2/24/2020	4:35:58.081731	PM	0:00:00.001040	606	606		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
607	2/24/2020	4:35:58.082771	PM	0:00:00.001040	607	607		Data	b9	185	271	10111001	DCE	9	0	0	0	0	0	0	0	0.0	0.0
608	2/24/2020	4:35:58.084754	PM	0:00:00.001983	608	608		Data	37	55	67	00110111	DCE	7	0	0	0	0	0	0	0	0.0	0.0
609	2/24/2020	4:35:58.085794	PM	0:00:00.001040	609	609		Data	b3	179	263	10110011	DCE	3	0	0	0	0	0	0	0	0.0	0.0
610	2/24/2020	4:35:58.086834	PM	0:00:00.001040	610	610		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
611	2/24/2020	4:35:58.087874	PM	0:00:00.001040	611	611		Data	97	151	227	10010111	DCE	.	0	0	0	0	0	0	0	0.0	0.0
612	2/24/2020	4:35:58.088920	PM	0:00:00.001046	612	612		Data	d6	214	326	11010110	DCE	V	0	0	0	0	0	0	0	0.0	0.0
613	2/24/2020	4:35:58.094159	PM	0:00:00.005239	613	613		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
