	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
2994	2/25/2020	4:59:39.965795	PM	0:00:00.034020	3,962	3,962		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
2995	2/25/2020	4:59:39.966835	PM	0:00:00.001040	3,963	3,963		Data	4c	76	114	01001100	DCE	L	0	0	0	0	0	0	0	0.0	0.0
2996	2/25/2020	4:59:39.967882	PM	0:00:00.001047	3,964	3,964		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
2997	2/25/2020	4:59:39.968922	PM	0:00:00.001040	3,965	3,965		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
2998	2/25/2020	4:59:39.969962	PM	0:00:00.001040	3,966	3,966		Data	b5	181	265	10110101	DCE	5	0	0	0	0	0	0	0	0.0	0.0
2999	2/25/2020	4:59:39.971528	PM	0:00:00.001566	3,967	3,967		Data	c1	193	301	11000001	DCE	A	0	0	0	0	0	0	0	0.0	0.0
3000	2/25/2020	4:59:39.972568	PM	0:00:00.001040	3,968	3,968		Data	c1	193	301	11000001	DCE	A	0	0	0	0	0	0	0	0.0	0.0
3001	2/25/2020	4:59:39.973608	PM	0:00:00.001040	3,969	3,969		Data	43	67	103	01000011	DCE	C	0	0	0	0	0	0	0	0.0	0.0
3002	2/25/2020	4:59:39.974648	PM	0:00:00.001040	3,970	3,970		Data	97	151	227	10010111	DCE	.	0	0	0	0	0	0	0	0.0	0.0
3003	2/25/2020	4:59:39.975695	PM	0:00:00.001047	3,971	3,971		Data	ad	173	255	10101101	DCE	-	0	0	0	0	0	0	0	0.0	0.0
3004	2/25/2020	4:59:39.980934	PM	0:00:00.005239	3,972	3,972		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
