	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
1053	2/24/2020	4:44:25.034906	PM	0:00:00.001878	1,053	1,053		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
1054	2/24/2020	4:44:25.035946	PM	0:00:00.001040	1,054	1,054		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
1055	2/24/2020	4:44:25.036986	PM	0:00:00.001040	1,055	1,055		Data	52	82	122	01010010	DCE	R	0	0	0	0	0	0	0	0.0	0.0
1056	2/24/2020	4:44:25.038026	PM	0:00:00.001040	1,056	1,056		Data	08	8	10	00001000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
1057	2/24/2020	4:44:25.039073	PM	0:00:00.001047	1,057	1,057		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
1058	2/24/2020	4:44:25.040841	PM	0:00:00.001768	1,058	1,058		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
1059	2/24/2020	4:44:25.041881	PM	0:00:00.001040	1,059	1,059		Data	31	49	61	00110001	DCE	1	0	0	0	0	0	0	0	0.0	0.0
1060	2/24/2020	4:44:25.042927	PM	0:00:00.001046	1,060	1,060		Data	32	50	62	00110010	DCE	2	0	0	0	0	0	0	0	0.0	0.0
1061	2/24/2020	4:44:25.043967	PM	0:00:00.001040	1,061	1,061		Data	c1	193	301	11000001	DCE	A	0	0	0	0	0	0	0	0.0	0.0
1062	2/24/2020	4:44:25.045007	PM	0:00:00.001040	1,062	1,062		Data	37	55	67	00110111	DCE	7	0	0	0	0	0	0	0	0.0	0.0
1063	2/24/2020	4:44:25.046047	PM	0:00:00.001040	1,063	1,063		Data	83	131	203	10000011	DCE	.	0	0	0	0	0	0	0	0.0	0.0
1064	2/24/2020	4:44:25.047094	PM	0:00:00.001047	1,064	1,064		Data	1c	28	34	00011100	DCE	.	0	0	0	0	0	0	0	0.0	0.0
1065	2/24/2020	4:44:25.142559	PM	0:00:00.095465	1,065	1,065		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
