	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
107	2/24/2020	5:14:40.285729	PM	0:00:00.001359	107	107		Data	02	2	2	00000010	DCE	.	1	1	1	1	0	0	0	0.0	0.0
108	2/24/2020	5:14:40.286769	PM	0:00:00.001040	108	108		Data	b0	176	260	10110000	DCE	0	1	1	1	1	0	0	0	0.0	0.0
109	2/24/2020	5:14:40.287809	PM	0:00:00.001040	109	109		Data	43	67	103	01000011	DCE	C	1	1	1	1	0	0	0	0.0	0.0
110	2/24/2020	5:14:40.288849	PM	0:00:00.001040	110	110		Data	52	82	122	01010010	DCE	R	1	1	1	1	0	0	0	0.0	0.0
111	2/24/2020	5:14:40.290103	PM	0:00:00.001254	111	111		Data	32	50	62	00110010	DCE	2	1	1	1	1	0	0	0	0.0	0.0
112	2/24/2020	5:14:40.291143	PM	0:00:00.001040	112	112		Data	ae	174	256	10101110	DCE	.	1	1	1	1	0	0	0	0.0	0.0
113	2/24/2020	5:14:40.292183	PM	0:00:00.001040	113	113		Data	b0	176	260	10110000	DCE	0	1	1	1	1	0	0	0	0.0	0.0
114	2/24/2020	5:14:40.293223	PM	0:00:00.001040	114	114		Data	83	131	203	10000011	DCE	.	1	1	1	1	0	0	0	0.0	0.0
115	2/24/2020	5:14:40.294270	PM	0:00:00.001047	115	115		Data	0e	14	16	00001110	DCE	.	1	1	1	1	0	0	0	0.0	0.0
116	2/24/2020	5:14:40.299496	PM	0:00:00.005226	116	116		Data	86	134	206	10000110	DTE	.	1	1	1	1	0	0	0	0.0	0.0
