	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
753	2/24/2020	4:44:21.630642	PM	0:00:00.001352	753	753		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
754	2/24/2020	4:44:21.631682	PM	0:00:00.001040	754	754		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
755	2/24/2020	4:44:21.633456	PM	0:00:00.001774	755	755		Data	57	87	127	01010111	DCE	W	0	0	0	0	0	0	0	0.0	0.0
756	2/24/2020	4:44:21.634496	PM	0:00:00.001040	756	756		Data	58	88	130	01011000	DCE	X	0	0	0	0	0	0	0	0.0	0.0
757	2/24/2020	4:44:21.635536	PM	0:00:00.001040	757	757		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
758	2/24/2020	4:44:21.636583	PM	0:00:00.001047	758	758		Data	45	69	105	01000101	DCE	E	0	0	0	0	0	0	0	0.0	0.0
759	2/24/2020	4:44:21.637623	PM	0:00:00.001040	759	759		Data	34	52	64	00110100	DCE	4	0	0	0	0	0	0	0	0.0	0.0
760	2/24/2020	4:44:21.638663	PM	0:00:00.001040	760	760		Data	32	50	62	00110010	DCE	2	0	0	0	0	0	0	0	0.0	0.0
761	2/24/2020	4:44:21.639703	PM	0:00:00.001040	761	761		Data	83	131	203	10000011	DCE	.	0	0	0	0	0	0	0	0.0	0.0
762	2/24/2020	4:44:21.640749	PM	0:00:00.001046	762	762		Data	4f	79	117	01001111	DCE	O	0	0	0	0	0	0	0	0.0	0.0
763	2/24/2020	4:44:21.645988	PM	0:00:00.005239	763	763		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
