	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
3566	2/25/2020	4:56:09.742258	PM	0:00:00.033917	7,174	7,174		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
3567	2/25/2020	4:56:09.743305	PM	0:00:00.001047	7,175	7,175		Data	4c	76	114	01001100	DCE	L	0	0	0	0	0	0	0	0.0	0.0
3568	2/25/2020	4:56:09.744345	PM	0:00:00.001040	7,176	7,176		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
3569	2/25/2020	4:56:09.745385	PM	0:00:00.001040	7,177	7,177		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
3570	2/25/2020	4:56:09.746425	PM	0:00:00.001040	7,178	7,178		Data	32	50	62	00110010	DCE	2	0	0	0	0	0	0	0	0.0	0.0
3571	2/25/2020	4:56:09.748095	PM	0:00:00.001670	7,179	7,179		Data	b9	185	271	10111001	DCE	9	0	0	0	0	0	0	0	0.0	0.0
3572	2/25/2020	4:56:09.749135	PM	0:00:00.001040	7,180	7,180		Data	43	67	103	01000011	DCE	C	0	0	0	0	0	0	0	0.0	0.0
3573	2/25/2020	4:56:09.750175	PM	0:00:00.001040	7,181	7,181		Data	31	49	61	00110001	DCE	1	0	0	0	0	0	0	0	0.0	0.0
3574	2/25/2020	4:56:09.751222	PM	0:00:00.001047	7,182	7,182		Data	97	151	227	10010111	DCE	.	0	0	0	0	0	0	0	0.0	0.0
3576	2/25/2020	4:56:10.058847	PM	0:00:00.005245	7,250	7,250		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
