	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
179	2/24/2020	5:05:04.287352	PM	0:00:00.001346	179	179		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
180	2/24/2020	5:05:04.288398	PM	0:00:00.001046	180	180		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
181	2/24/2020	5:05:04.289438	PM	0:00:00.001040	181	181		Data	52	82	122	01010010	DCE	R	0	0	0	0	0	0	0	0.0	0.0
182	2/24/2020	5:05:04.290478	PM	0:00:00.001040	182	182		Data	08	8	10	00001000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
183	2/24/2020	5:05:04.292357	PM	0:00:00.001879	183	183		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
184	2/24/2020	5:05:04.293397	PM	0:00:00.001040	184	184		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
185	2/24/2020	5:05:04.294437	PM	0:00:00.001040	185	185		Data	b9	185	271	10111001	DCE	9	0	0	0	0	0	0	0	0.0	0.0
186	2/24/2020	5:05:04.295477	PM	0:00:00.001040	186	186		Data	c2	194	302	11000010	DCE	B	0	0	0	0	0	0	0	0.0	0.0
187	2/24/2020	5:05:04.296523	PM	0:00:00.001046	187	187		Data	b3	179	263	10110011	DCE	3	0	0	0	0	0	0	0	0.0	0.0
188	2/24/2020	5:05:04.298499	PM	0:00:00.001976	188	188		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
189	2/24/2020	5:05:04.299539	PM	0:00:00.001040	189	189		Data	83	131	203	10000011	DCE	.	0	0	0	0	0	0	0	0.0	0.0
190	2/24/2020	5:05:04.300586	PM	0:00:00.001047	190	190		Data	67	103	147	01100111	DCE	g	0	0	0	0	0	0	0	0.0	0.0
191	2/24/2020	5:05:04.395928	PM	0:00:00.095342	191	191		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
