	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
1117	2/24/2020	4:44:25.919498	PM	0:00:00.005246	1,117	1,117		Data	02	2	2	00000010	DTE	.	0	0	0	0	0	0	0	0.0	0.0
1118	2/24/2020	4:44:25.920544	PM	0:00:00.001046	1,118	1,118		Data	52	82	122	01010010	DTE	R	0	0	0	0	0	0	0	0.0	0.0
1119	2/24/2020	4:44:25.921584	PM	0:00:00.001040	1,119	1,119		Data	83	131	203	10000011	DTE	.	0	0	0	0	0	0	0	0.0	0.0
1120	2/24/2020	4:44:25.922624	PM	0:00:00.001040	1,120	1,120		Data	51	81	121	01010001	DTE	Q	0	0	0	0	0	0	0	0.0	0.0
1121	2/24/2020	4:44:25.927480	PM	0:00:00.004856	1,121	1,121		Data	86	134	206	10000110	DCE	.	0	0	0	0	0	0	0	0.0	0.0
