	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
205	2/25/2020	4:55:35.918195	PM	0:00:00.001378	205	205		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
206	2/25/2020	4:55:35.919235	PM	0:00:00.001040	206	206		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
207	2/25/2020	4:55:35.920483	PM	0:00:00.001248	207	207		Data	52	82	122	01010010	DCE	R	0	0	0	0	0	0	0	0.0	0.0
208	2/25/2020	4:55:35.921530	PM	0:00:00.001047	208	208		Data	08	8	10	00001000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
209	2/25/2020	4:55:35.922570	PM	0:00:00.001040	209	209		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
210	2/25/2020	4:55:35.923610	PM	0:00:00.001040	210	210		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
211	2/25/2020	4:55:35.924650	PM	0:00:00.001040	211	211		Data	38	56	70	00111000	DCE	8	0	0	0	0	0	0	0	0.0	0.0
212	2/25/2020	4:55:35.926632	PM	0:00:00.001982	212	212		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
213	2/25/2020	4:55:35.927672	PM	0:00:00.001040	213	213		Data	b6	182	266	10110110	DCE	6	0	0	0	0	0	0	0	0.0	0.0
214	2/25/2020	4:55:35.928712	PM	0:00:00.001040	214	214		Data	c1	193	301	11000001	DCE	A	0	0	0	0	0	0	0	0.0	0.0
215	2/25/2020	4:55:35.929759	PM	0:00:00.001047	215	215		Data	83	131	203	10000011	DCE	.	0	0	0	0	0	0	0	0.0	0.0
216	2/25/2020	4:55:35.930799	PM	0:00:00.001040	216	216		Data	e0	224	340	11100000	DCE	`	0	0	0	0	0	0	0	0.0	0.0
217	2/25/2020	4:55:36.026778	PM	0:00:00.095979	217	217		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
