	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
882	2/24/2020	5:07:07.860227	PM	0:00:00.001345	882	882		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
883	2/24/2020	5:07:07.861267	PM	0:00:00.001040	883	883		Data	b0	176	260	10110000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
884	2/24/2020	5:07:07.862723	PM	0:00:00.001456	884	884		Data	52	82	122	01010010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
885	2/24/2020	5:07:07.863763	PM	0:00:00.001040	885	885		Data	08	8	10	00001000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
886	2/24/2020	5:07:07.864810	PM	0:00:00.001047	886	886		Data	b0	176	260	10110000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
887	2/24/2020	5:07:07.865850	PM	0:00:00.001040	887	887		Data	b0	176	260	10110000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
888	2/24/2020	5:07:07.866890	PM	0:00:00.001040	888	888		Data	b0	176	260	10110000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
889	2/24/2020	5:07:07.868872	PM	0:00:00.001982	889	889		Data	b0	176	260	10110000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
890	2/24/2020	5:07:07.869912	PM	0:00:00.001040	890	890		Data	b0	176	260	10110000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
891	2/24/2020	5:07:07.870952	PM	0:00:00.001040	891	891		Data	45	69	105	01000101	DCE	.	0	0	0	0	0	0	0	0.0	0.0
892	2/24/2020	5:07:07.871992	PM	0:00:00.001040	892	892		Data	83	131	203	10000011	DCE	c	0	0	0	0	0	0	0	0.0	0.0
893	2/24/2020	5:07:07.873039	PM	0:00:00.001047	893	893		Data	1c	28	34	00011100	DCE	.	0	0	0	0	0	0	0	0.0	0.0
894	2/24/2020	5:07:07.968771	PM	0:00:00.095732	894	894		Data	86	134	206	10000110	DTE	f	0	0	0	0	0	0	0	0.0	0.0
