	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
515	2/24/2020	5:41:37.282874	PM	0:00:00.001352	515	515		Data	02	2	2	00000010	DCE	.	1	1	1	1	0	0	0	0.0	0.0
516	2/24/2020	5:41:37.283914	PM	0:00:00.001040	516	516		Data	b0	176	260	10110000	DCE	0	1	1	1	1	0	0	0	0.0	0.0
517	2/24/2020	5:41:37.285689	PM	0:00:00.001775	517	517		Data	52	82	122	01010010	DCE	R	1	1	1	1	0	0	0	0.0	0.0
518	2/24/2020	5:41:37.286729	PM	0:00:00.001040	518	518		Data	80	128	200	10000000	DCE	.	1	1	1	1	0	0	0	0.0	0.0
519	2/24/2020	5:41:37.287769	PM	0:00:00.001040	519	519		Data	46	70	106	01000110	DCE	F	1	1	1	1	0	0	0	0.0	0.0
520	2/24/2020	5:41:37.288815	PM	0:00:00.001046	520	520		Data	46	70	106	01000110	DCE	F	1	1	1	1	0	0	0	0.0	0.0
521	2/24/2020	5:41:37.289855	PM	0:00:00.001040	521	521		Data	46	70	106	01000110	DCE	F	1	1	1	1	0	0	0	0.0	0.0
522	2/24/2020	5:41:37.291831	PM	0:00:00.001976	522	522		Data	46	70	106	01000110	DCE	F	1	1	1	1	0	0	0	0.0	0.0
523	2/24/2020	5:41:37.292878	PM	0:00:00.001047	523	523		Data	b3	179	263	10110011	DCE	3	1	1	1	1	0	0	0	0.0	0.0
524	2/24/2020	5:41:37.293918	PM	0:00:00.001040	524	524		Data	38	56	70	00111000	DCE	8	1	1	1	1	0	0	0	0.0	0.0
525	2/24/2020	5:41:37.294958	PM	0:00:00.001040	525	525		Data	83	131	203	10000011	DCE	.	1	1	1	1	0	0	0	0.0	0.0
526	2/24/2020	5:41:37.295998	PM	0:00:00.001040	526	526		Data	ea	234	352	11101010	DCE	j	1	1	1	1	0	0	0	0.0	0.0
527	2/24/2020	5:41:37.301256	PM	0:00:00.005258	527	527		Data	86	134	206	10000110	DTE	.	1	1	1	1	0	0	0	0.0	0.0
