	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
906	2/24/2020	5:05:13.636419	PM	0:00:00.001391	906	906		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
907	2/24/2020	5:05:13.637465	PM	0:00:00.001046	907	907		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
908	2/24/2020	5:05:13.638505	PM	0:00:00.001040	908	908		Data	52	82	122	01010010	DCE	R	0	0	0	0	0	0	0	0.0	0.0
909	2/24/2020	5:05:13.639545	PM	0:00:00.001040	909	909		Data	08	8	10	00001000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
910	2/24/2020	5:05:13.641112	PM	0:00:00.001567	910	910		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
911	2/24/2020	5:05:13.642152	PM	0:00:00.001040	911	911		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
912	2/24/2020	5:05:13.643192	PM	0:00:00.001040	912	912		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
913	2/24/2020	5:05:13.644232	PM	0:00:00.001040	913	913		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
914	2/24/2020	5:05:13.645278	PM	0:00:00.001046	914	914		Data	c4	196	304	11000100	DCE	D	0	0	0	0	0	0	0	0.0	0.0
915	2/24/2020	5:05:13.647254	PM	0:00:00.001976	915	915		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
916	2/24/2020	5:05:13.648294	PM	0:00:00.001040	916	916		Data	83	131	203	10000011	DCE	.	0	0	0	0	0	0	0	0.0	0.0
917	2/24/2020	5:05:13.649341	PM	0:00:00.001047	917	917		Data	6b	107	153	01101011	DCE	k	0	0	0	0	0	0	0	0.0	0.0
918	2/24/2020	5:05:13.744930	PM	0:00:00.095589	918	918		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
