	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
1251	2/24/2020	5:41:57.065052	PM	0:00:00.005245	1,251	1,251		Data	02	2	2	00000010	DTE	.	1	1	1	1	0	0	0	0.0	0.0
1252	2/24/2020	5:41:57.066099	PM	0:00:00.001047	1,252	1,252		Data	46	70	106	01000110	DTE	F	1	1	1	1	0	0	0	0.0	0.0
1253	2/24/2020	5:41:57.067139	PM	0:00:00.001040	1,253	1,253		Data	83	131	203	10000011	DTE	.	1	1	1	1	0	0	0	0.0	0.0
1254	2/24/2020	5:41:57.068179	PM	0:00:00.001040	1,254	1,254		Data	45	69	105	01000101	DTE	E	1	1	1	1	0	0	0	0.0	0.0
1255	2/24/2020	5:41:57.073554	PM	0:00:00.005375	1,255	1,255		Data	86	134	206	10000110	DCE	.	1	1	1	1	0	0	0	0.0	0.0
