	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
315	2/24/2020	5:07:00.380989	PM	0:00:00.001390	315	315		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
316	2/24/2020	5:07:00.382036	PM	0:00:00.001047	316	316		Data	b0	176	260	10110000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
317	2/24/2020	5:07:00.383700	PM	0:00:00.001664	317	317		Data	52	82	122	01010010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
318	2/24/2020	5:07:00.384740	PM	0:00:00.001040	318	318		Data	08	8	10	00001000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
319	2/24/2020	5:07:00.385786	PM	0:00:00.001046	319	319		Data	46	70	106	01000110	DCE	.	0	0	0	0	0	0	0	0.0	0.0
320	2/24/2020	5:07:00.386826	PM	0:00:00.001040	320	320		Data	46	70	106	01000110	DCE	.	0	0	0	0	0	0	0	0.0	0.0
321	2/24/2020	5:07:00.387866	PM	0:00:00.001040	321	321		Data	46	70	106	01000110	DCE	.	0	0	0	0	0	0	0	0.0	0.0
322	2/24/2020	5:07:00.389849	PM	0:00:00.001983	322	322		Data	46	70	106	01000110	DCE	.	0	0	0	0	0	0	0	0.0	0.0
323	2/24/2020	5:07:00.390889	PM	0:00:00.001040	323	323		Data	c2	194	302	11000010	DCE	B	0	0	0	0	0	0	0	0.0	0.0
324	2/24/2020	5:07:00.391929	PM	0:00:00.001040	324	324		Data	b9	185	271	10111001	DCE	.	0	0	0	0	0	0	0	0.0	0.0
325	2/24/2020	5:07:00.392969	PM	0:00:00.001040	325	325		Data	83	131	203	10000011	DCE	c	0	0	0	0	0	0	0	0.0	0.0
326	2/24/2020	5:07:00.394016	PM	0:00:00.001047	326	326		Data	92	146	222	10010010	DCE	k	0	0	0	0	0	0	0	0.0	0.0
327	2/24/2020	5:07:00.489878	PM	0:00:00.095862	327	327		Data	86	134	206	10000110	DTE	f	0	0	0	0	0	0	0	0.0	0.0
