	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
4138	2/25/2020	4:56:12.719141	PM	0:00:00.058610	7,812	7,812		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
4139	2/25/2020	4:56:12.720181	PM	0:00:00.001040	7,813	7,813		Data	4c	76	114	01001100	DCE	L	0	0	0	0	0	0	0	0.0	0.0
4140	2/25/2020	4:56:12.721221	PM	0:00:00.001040	7,814	7,814		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
4141	2/25/2020	4:56:12.722261	PM	0:00:00.001040	7,815	7,815		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
4142	2/25/2020	4:56:12.723308	PM	0:00:00.001047	7,816	7,816		Data	32	50	62	00110010	DCE	2	0	0	0	0	0	0	0	0.0	0.0
4143	2/25/2020	4:56:12.724972	PM	0:00:00.001664	7,817	7,817		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
4144	2/25/2020	4:56:12.726012	PM	0:00:00.001040	7,818	7,818		Data	b3	179	263	10110011	DCE	3	0	0	0	0	0	0	0	0.0	0.0
4145	2/25/2020	4:56:12.727058	PM	0:00:00.001046	7,819	7,819		Data	c2	194	302	11000010	DCE	B	0	0	0	0	0	0	0	0.0	0.0
4146	2/25/2020	4:56:12.728098	PM	0:00:00.001040	7,820	7,820		Data	97	151	227	10010111	DCE	.	0	0	0	0	0	0	0	0.0	0.0
4147	2/25/2020	4:56:12.729138	PM	0:00:00.001040	7,821	7,821		Data	a8	168	250	10101000	DCE	(	0	0	0	0	0	0	0	0.0	0.0
4148	2/25/2020	4:56:12.734377	PM	0:00:00.005239	7,822	7,822		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
