	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
395	2/24/2020	5:41:34.149647	PM	0:00:00.001352	395	395		Data	02	2	2	00000010	DCE	.	1	1	1	1	0	0	0	0.0	0.0
396	2/24/2020	5:41:34.150693	PM	0:00:00.001046	396	396		Data	b0	176	260	10110000	DCE	0	1	1	1	1	0	0	0	0.0	0.0
397	2/24/2020	5:41:34.151733	PM	0:00:00.001040	397	397		Data	52	82	122	01010010	DCE	R	1	1	1	1	0	0	0	0.0	0.0
398	2/24/2020	5:41:34.152773	PM	0:00:00.001040	398	398		Data	80	128	200	10000000	DCE	.	1	1	1	1	0	0	0	0.0	0.0
399	2/24/2020	5:41:34.153813	PM	0:00:00.001040	399	399		Data	46	70	106	01000110	DCE	F	1	1	1	1	0	0	0	0.0	0.0
400	2/24/2020	5:41:34.155068	PM	0:00:00.001255	400	400		Data	46	70	106	01000110	DCE	F	1	1	1	1	0	0	0	0.0	0.0
401	2/24/2020	5:41:34.156108	PM	0:00:00.001040	401	401		Data	46	70	106	01000110	DCE	F	1	1	1	1	0	0	0	0.0	0.0
402	2/24/2020	5:41:34.157148	PM	0:00:00.001040	402	402		Data	46	70	106	01000110	DCE	F	1	1	1	1	0	0	0	0.0	0.0
403	2/24/2020	5:41:34.158188	PM	0:00:00.001040	403	403		Data	32	50	62	00110010	DCE	2	1	1	1	1	0	0	0	0.0	0.0
404	2/24/2020	5:41:34.159234	PM	0:00:00.001046	404	404		Data	b9	185	271	10111001	DCE	9	1	1	1	1	0	0	0	0.0	0.0
405	2/24/2020	5:41:34.161210	PM	0:00:00.001976	405	405		Data	83	131	203	10000011	DCE	.	1	1	1	1	0	0	0	0.0	0.0
406	2/24/2020	5:41:34.162250	PM	0:00:00.001040	406	406		Data	ea	234	352	11101010	DCE	j	1	1	1	1	0	0	0	0.0	0.0
407	2/24/2020	5:41:34.167509	PM	0:00:00.005259	407	407		Data	86	134	206	10000110	DTE	.	1	1	1	1	0	0	0	0.0	0.0
