	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
661	2/24/2020	4:44:20.579429	PM	0:00:00.001391	661	661		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
662	2/24/2020	4:44:20.580469	PM	0:00:00.001040	662	662		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
663	2/24/2020	4:44:20.581717	PM	0:00:00.001248	663	663		Data	52	82	122	01010010	DCE	R	0	0	0	0	0	0	0	0.0	0.0
664	2/24/2020	4:44:20.582764	PM	0:00:00.001047	664	664		Data	08	8	10	00001000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
665	2/24/2020	4:44:20.583804	PM	0:00:00.001040	665	665		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
666	2/24/2020	4:44:20.584844	PM	0:00:00.001040	666	666		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
667	2/24/2020	4:44:20.585884	PM	0:00:00.001040	667	667		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
668	2/24/2020	4:44:20.586930	PM	0:00:00.001046	668	668		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
669	2/24/2020	4:44:20.587970	PM	0:00:00.001040	669	669		Data	43	67	103	01000011	DCE	C	0	0	0	0	0	0	0	0.0	0.0
670	2/24/2020	4:44:20.589010	PM	0:00:00.001040	670	670		Data	37	55	67	00110111	DCE	7	0	0	0	0	0	0	0	0.0	0.0
671	2/24/2020	4:44:20.590050	PM	0:00:00.001040	671	671		Data	83	131	203	10000011	DCE	.	0	0	0	0	0	0	0	0.0	0.0
672	2/24/2020	4:44:20.591097	PM	0:00:00.001047	672	672		Data	9d	157	235	10011101	DCE	.	0	0	0	0	0	0	0	0.0	0.0
673	2/24/2020	4:44:20.688051	PM	0:00:00.096954	673	673		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
