	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
714	2/24/2020	5:07:05.550407	PM	0:00:00.001371	714	714		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
715	2/24/2020	5:07:05.551447	PM	0:00:00.001040	715	715		Data	b0	176	260	10110000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
716	2/24/2020	5:07:05.552487	PM	0:00:00.001040	716	716		Data	52	82	122	01010010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
717	2/24/2020	5:07:05.553527	PM	0:00:00.001040	717	717		Data	08	8	10	00001000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
718	2/24/2020	5:07:05.554573	PM	0:00:00.001046	718	718		Data	b0	176	260	10110000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
719	2/24/2020	5:07:05.556133	PM	0:00:00.001560	719	719		Data	b0	176	260	10110000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
720	2/24/2020	5:07:05.557173	PM	0:00:00.001040	720	720		Data	b0	176	260	10110000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
721	2/24/2020	5:07:05.558220	PM	0:00:00.001047	721	721		Data	b0	176	260	10110000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
722	2/24/2020	5:07:05.559260	PM	0:00:00.001040	722	722		Data	b0	176	260	10110000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
723	2/24/2020	5:07:05.560300	PM	0:00:00.001040	723	723		Data	43	67	103	01000011	DCE	.	0	0	0	0	0	0	0	0.0	0.0
724	2/24/2020	5:07:05.562282	PM	0:00:00.001982	724	724		Data	83	131	203	10000011	DCE	c	0	0	0	0	0	0	0	0.0	0.0
725	2/24/2020	5:07:05.563322	PM	0:00:00.001040	725	725		Data	1a	26	32	00011010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
726	2/24/2020	5:07:05.659009	PM	0:00:00.095687	726	726		Data	86	134	206	10000110	DTE	f	0	0	0	0	0	0	0	0.0	0.0
