	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
823	2/24/2020	4:35:58.939725	PM	0:00:00.009341	988	988		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
824	2/24/2020	4:35:58.940765	PM	0:00:00.001040	989	989		Data	4c	76	114	01001100	DCE	L	0	0	0	0	0	0	0	0.0	0.0
825	2/24/2020	4:35:58.941805	PM	0:00:00.001040	990	990		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
826	2/24/2020	4:35:58.942845	PM	0:00:00.001040	991	991		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
827	2/24/2020	4:35:58.943891	PM	0:00:00.001046	992	992		Data	43	67	103	01000011	DCE	C	0	0	0	0	0	0	0	0.0	0.0
828	2/24/2020	4:35:58.945659	PM	0:00:00.001768	993	993		Data	c4	196	304	11000100	DCE	D	0	0	0	0	0	0	0	0.0	0.0
829	2/24/2020	4:35:58.946699	PM	0:00:00.001040	994	994		Data	45	69	105	01000101	DCE	E	0	0	0	0	0	0	0	0.0	0.0
830	2/24/2020	4:35:58.947746	PM	0:00:00.001047	995	995		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
831	2/24/2020	4:35:58.948786	PM	0:00:00.001040	996	996		Data	97	151	227	10010111	DCE	.	0	0	0	0	0	0	0	0.0	0.0
832	2/24/2020	4:35:58.949826	PM	0:00:00.001040	997	997		Data	df	223	337	11011111	DCE	_	0	0	0	0	0	0	0	0.0	0.0
833	2/24/2020	4:35:58.955071	PM	0:00:00.005245	998	998		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
