	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
2873	2/25/2020	4:59:39.418418	PM	0:00:00.040164	3,841	3,841		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
2874	2/25/2020	4:59:39.419464	PM	0:00:00.001046	3,842	3,842		Data	4c	76	114	01001100	DCE	L	0	0	0	0	0	0	0	0.0	0.0
2875	2/25/2020	4:59:39.420504	PM	0:00:00.001040	3,843	3,843		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
2876	2/25/2020	4:59:39.421544	PM	0:00:00.001040	3,844	3,844		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
2877	2/25/2020	4:59:39.422584	PM	0:00:00.001040	3,845	3,845		Data	b5	181	265	10110101	DCE	5	0	0	0	0	0	0	0	0.0	0.0
2878	2/25/2020	4:59:39.424150	PM	0:00:00.001566	3,846	3,846		Data	c4	196	304	11000100	DCE	D	0	0	0	0	0	0	0	0.0	0.0
2879	2/25/2020	4:59:39.425190	PM	0:00:00.001040	3,847	3,847		Data	45	69	105	01000101	DCE	E	0	0	0	0	0	0	0	0.0	0.0
2880	2/25/2020	4:59:39.426230	PM	0:00:00.001040	3,848	3,848		Data	c4	196	304	11000100	DCE	D	0	0	0	0	0	0	0	0.0	0.0
2881	2/25/2020	4:59:39.427270	PM	0:00:00.001040	3,849	3,849		Data	97	151	227	10010111	DCE	.	0	0	0	0	0	0	0	0.0	0.0
2882	2/25/2020	4:59:39.428317	PM	0:00:00.001047	3,850	3,850		Data	ab	171	253	10101011	DCE	+	0	0	0	0	0	0	0	0.0	0.0
2883	2/25/2020	4:59:39.433556	PM	0:00:00.005239	3,851	3,851		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
