	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
3830	2/25/2020	4:56:11.267626	PM	0:00:00.034021	7,504	7,504		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
3831	2/25/2020	4:56:11.268666	PM	0:00:00.001040	7,505	7,505		Data	4c	76	114	01001100	DCE	L	0	0	0	0	0	0	0	0.0	0.0
3832	2/25/2020	4:56:11.269706	PM	0:00:00.001040	7,506	7,506		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
3833	2/25/2020	4:56:11.270753	PM	0:00:00.001047	7,507	7,507		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
3834	2/25/2020	4:56:11.271793	PM	0:00:00.001040	7,508	7,508		Data	32	50	62	00110010	DCE	2	0	0	0	0	0	0	0	0.0	0.0
3835	2/25/2020	4:56:11.273353	PM	0:00:00.001560	7,509	7,509		Data	34	52	64	00110100	DCE	4	0	0	0	0	0	0	0	0.0	0.0
3836	2/25/2020	4:56:11.274399	PM	0:00:00.001046	7,510	7,510		Data	38	56	70	00111000	DCE	8	0	0	0	0	0	0	0	0.0	0.0
3837	2/25/2020	4:56:11.275439	PM	0:00:00.001040	7,511	7,511		Data	31	49	61	00110001	DCE	1	0	0	0	0	0	0	0	0.0	0.0
3838	2/25/2020	4:56:11.276479	PM	0:00:00.001040	7,512	7,512		Data	97	151	227	10010111	DCE	.	0	0	0	0	0	0	0	0.0	0.0
3839	2/25/2020	4:56:11.277519	PM	0:00:00.001040	7,513	7,513		Data	54	84	124	01010100	DCE	T	0	0	0	0	0	0	0	0.0	0.0
3840	2/25/2020	4:56:11.282810	PM	0:00:00.005291	7,514	7,514		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
