	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
507	2/24/2020	5:07:03.022466	PM	0:00:00.003081	507	507		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
508	2/24/2020	5:07:03.023512	PM	0:00:00.001046	508	508		Data	b0	176	260	10110000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
509	2/24/2020	5:07:03.024552	PM	0:00:00.001040	509	509		Data	52	82	122	01010010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
510	2/24/2020	5:07:03.025592	PM	0:00:00.001040	510	510		Data	08	8	10	00001000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
511	2/24/2020	5:07:03.026632	PM	0:00:00.001040	511	511		Data	46	70	106	01000110	DCE	.	0	0	0	0	0	0	0	0.0	0.0
512	2/24/2020	5:07:03.028407	PM	0:00:00.001775	512	512		Data	46	70	106	01000110	DCE	.	0	0	0	0	0	0	0	0.0	0.0
513	2/24/2020	5:07:03.029447	PM	0:00:00.001040	513	513		Data	46	70	106	01000110	DCE	.	0	0	0	0	0	0	0	0.0	0.0
514	2/24/2020	5:07:03.030487	PM	0:00:00.001040	514	514		Data	46	70	106	01000110	DCE	.	0	0	0	0	0	0	0	0.0	0.0
515	2/24/2020	5:07:03.031527	PM	0:00:00.001040	515	515		Data	c2	194	302	11000010	DCE	B	0	0	0	0	0	0	0	0.0	0.0
516	2/24/2020	5:07:03.032573	PM	0:00:00.001046	516	516		Data	37	55	67	00110111	DCE	.	0	0	0	0	0	0	0	0.0	0.0
517	2/24/2020	5:07:03.034549	PM	0:00:00.001976	517	517		Data	83	131	203	10000011	DCE	c	0	0	0	0	0	0	0	0.0	0.0
518	2/24/2020	5:07:03.035589	PM	0:00:00.001040	518	518		Data	1c	28	34	00011100	DCE	.	0	0	0	0	0	0	0	0.0	0.0
519	2/24/2020	5:07:03.040848	PM	0:00:00.005259	519	519		Data	86	134	206	10000110	DTE	f	0	0	0	0	0	0	0	0.0	0.0
