	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
2081	2/25/2020	4:59:35.814168	PM	0:00:00.033924	3,049	3,049		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
2082	2/25/2020	4:59:35.815207	PM	0:00:00.001039	3,050	3,050		Data	4c	76	114	01001100	DCE	L	0	0	0	0	0	0	0	0.0	0.0
2083	2/25/2020	4:59:35.816247	PM	0:00:00.001040	3,051	3,051		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
2084	2/25/2020	4:59:35.817294	PM	0:00:00.001047	3,052	3,052		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
2085	2/25/2020	4:59:35.818334	PM	0:00:00.001040	3,053	3,053		Data	37	55	67	00110111	DCE	7	0	0	0	0	0	0	0	0.0	0.0
2086	2/25/2020	4:59:35.819998	PM	0:00:00.001664	3,054	3,054		Data	31	49	61	00110001	DCE	1	0	0	0	0	0	0	0	0.0	0.0
2087	2/25/2020	4:59:35.821044	PM	0:00:00.001046	3,055	3,055		Data	37	55	67	00110111	DCE	7	0	0	0	0	0	0	0	0.0	0.0
2088	2/25/2020	4:59:35.822084	PM	0:00:00.001040	3,056	3,056		Data	31	49	61	00110001	DCE	1	0	0	0	0	0	0	0	0.0	0.0
2089	2/25/2020	4:59:35.823124	PM	0:00:00.001040	3,057	3,057		Data	97	151	227	10010111	DCE	.	0	0	0	0	0	0	0	0.0	0.0
2090	2/25/2020	4:59:35.824164	PM	0:00:00.001040	3,058	3,058		Data	5b	91	133	01011011	DCE	[	0	0	0	0	0	0	0	0.0	0.0
2091	2/25/2020	4:59:35.829410	PM	0:00:00.005246	3,059	3,059		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
