	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
1065	2/24/2020	4:35:59.480954	PM	0:00:00.009133	1,230	1,230		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
1066	2/24/2020	4:35:59.481994	PM	0:00:00.001040	1,231	1,231		Data	4c	76	114	01001100	DCE	L	0	0	0	0	0	0	0	0.0	0.0
1067	2/24/2020	4:35:59.483040	PM	0:00:00.001046	1,232	1,232		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
1068	2/24/2020	4:35:59.484080	PM	0:00:00.001040	1,233	1,233		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
1069	2/24/2020	4:35:59.485120	PM	0:00:00.001040	1,234	1,234		Data	b9	185	271	10111001	DCE	9	0	0	0	0	0	0	0	0.0	0.0
1070	2/24/2020	4:35:59.486895	PM	0:00:00.001775	1,235	1,235		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
1071	2/24/2020	4:35:59.487935	PM	0:00:00.001040	1,236	1,236		Data	34	52	64	00110100	DCE	4	0	0	0	0	0	0	0	0.0	0.0
1072	2/24/2020	4:35:59.488975	PM	0:00:00.001040	1,237	1,237		Data	34	52	64	00110100	DCE	4	0	0	0	0	0	0	0	0.0	0.0
1073	2/24/2020	4:35:59.490015	PM	0:00:00.001040	1,238	1,238		Data	97	151	227	10010111	DCE	.	0	0	0	0	0	0	0	0.0	0.0
1074	2/24/2020	4:35:59.491061	PM	0:00:00.001046	1,239	1,239		Data	a4	164	244	10100100	DCE	$	0	0	0	0	0	0	0	0.0	0.0
1075	2/24/2020	4:35:59.496300	PM	0:00:00.005239	1,240	1,240		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
