	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
85	2/24/2020	5:14:40.237187	PM	0:00:00.001352	85	85		Data	02	2	2	00000010	DCE	.	1	1	1	1	0	0	0	0.0	0.0
86	2/24/2020	5:14:40.238227	PM	0:00:00.001040	86	86		Data	b0	176	260	10110000	DCE	0	1	1	1	1	0	0	0	0.0	0.0
87	2/24/2020	5:14:40.239267	PM	0:00:00.001040	87	87		Data	45	69	105	01000101	DCE	E	1	1	1	1	0	0	0	0.0	0.0
88	2/24/2020	5:14:40.240937	PM	0:00:00.001670	88	88		Data	b0	176	260	10110000	DCE	0	1	1	1	1	0	0	0	0.0	0.0
89	2/24/2020	5:14:40.241977	PM	0:00:00.001040	89	89		Data	31	49	61	00110001	DCE	1	1	1	1	1	0	0	0	0.0	0.0
90	2/24/2020	5:14:40.243017	PM	0:00:00.001040	90	90		Data	b6	182	266	10110110	DCE	6	1	1	1	1	0	0	0	0.0	0.0
91	2/24/2020	5:14:40.244064	PM	0:00:00.001047	91	91		Data	32	50	62	00110010	DCE	2	1	1	1	1	0	0	0	0.0	0.0
92	2/24/2020	5:14:40.245104	PM	0:00:00.001040	92	92		Data	83	131	203	10000011	DCE	.	1	1	1	1	0	0	0	0.0	0.0
93	2/24/2020	5:14:40.246144	PM	0:00:00.001040	93	93		Data	73	115	163	01110011	DCE	s	1	1	1	1	0	0	0	0.0	0.0
94	2/24/2020	5:14:40.251383	PM	0:00:00.005239	94	94		Data	86	134	206	10000110	DTE	.	1	1	1	1	0	0	0	0.0	0.0
