	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
504	2/24/2020	5:10:54.722122	PM	0:00:00.005245	504	504		Data	02	2	2	00000010	DTE	.	0	0	0	0	0	0	0	0.0	0.0
505	2/24/2020	5:10:54.723169	PM	0:00:00.001047	505	505		Data	52	82	122	01010010	DTE	R	0	0	0	0	0	0	0	0.0	0.0
506	2/24/2020	5:10:54.724209	PM	0:00:00.001040	506	506		Data	83	131	203	10000011	DTE	.	0	0	0	0	0	0	0	0.0	0.0
507	2/24/2020	5:10:54.725249	PM	0:00:00.001040	507	507		Data	51	81	121	01010001	DTE	Q	0	0	0	0	0	0	0	0.0	0.0
508	2/24/2020	5:10:54.730104	PM	0:00:00.004855	508	508		Data	86	134	206	10000110	DCE	.	0	0	0	0	0	0	0	0.0	0.0
