	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
227	2/24/2020	5:41:29.941378	PM	0:00:00.005233	227	227		Data	02	2	2	00000010	DTE	.	1	1	1	1	0	0	0	0.0	0.0
228	2/24/2020	5:41:29.942424	PM	0:00:00.001046	228	228		Data	52	82	122	01010010	DTE	R	1	1	1	1	0	0	0	0.0	0.0
229	2/24/2020	5:41:29.943464	PM	0:00:00.001040	229	229		Data	83	131	203	10000011	DTE	.	1	1	1	1	0	0	0	0.0	0.0
230	2/24/2020	5:41:29.944504	PM	0:00:00.001040	230	230		Data	51	81	121	01010001	DTE	Q	1	1	1	1	0	0	0	0.0	0.0
231	2/24/2020	5:41:29.949997	PM	0:00:00.005493	231	231		Data	86	134	206	10000110	DCE	.	1	1	1	1	0	0	0	0.0	0.0
