	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
1485	2/24/2020	4:44:30.973248	PM	0:00:00.001339	1,485	1,485		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
1486	2/24/2020	4:44:30.974288	PM	0:00:00.001040	1,486	1,486		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
1487	2/24/2020	4:44:30.976062	PM	0:00:00.001774	1,487	1,487		Data	52	82	122	01010010	DCE	R	0	0	0	0	0	0	0	0.0	0.0
1488	2/24/2020	4:44:30.977102	PM	0:00:00.001040	1,488	1,488		Data	08	8	10	00001000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
1489	2/24/2020	4:44:30.978142	PM	0:00:00.001040	1,489	1,489		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
1490	2/24/2020	4:44:30.979189	PM	0:00:00.001047	1,490	1,490		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
1491	2/24/2020	4:44:30.980229	PM	0:00:00.001040	1,491	1,491		Data	31	49	61	00110001	DCE	1	0	0	0	0	0	0	0	0.0	0.0
1492	2/24/2020	4:44:30.981269	PM	0:00:00.001040	1,492	1,492		Data	32	50	62	00110010	DCE	2	0	0	0	0	0	0	0	0.0	0.0
1493	2/24/2020	4:44:30.982309	PM	0:00:00.001040	1,493	1,493		Data	37	55	67	00110111	DCE	7	0	0	0	0	0	0	0	0.0	0.0
1494	2/24/2020	4:44:30.983355	PM	0:00:00.001046	1,494	1,494		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
1495	2/24/2020	4:44:30.984395	PM	0:00:00.001040	1,495	1,495		Data	83	131	203	10000011	DCE	.	0	0	0	0	0	0	0	0.0	0.0
1496	2/24/2020	4:44:30.985435	PM	0:00:00.001040	1,496	1,496		Data	6d	109	155	01101101	DCE	m	0	0	0	0	0	0	0	0.0	0.0
1497	2/24/2020	4:44:31.081876	PM	0:00:00.096441	1,497	1,497		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
