	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
106	2/24/2020	5:10:49.392571	PM	0:00:00.001320	106	106		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
107	2/24/2020	5:10:49.393617	PM	0:00:00.001046	107	107		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
108	2/24/2020	5:10:49.394657	PM	0:00:00.001040	108	108		Data	57	87	127	01010111	DCE	W	0	0	0	0	0	0	0	0.0	0.0
109	2/24/2020	5:10:49.396321	PM	0:00:00.001664	109	109		Data	cd	205	315	11001101	DCE	M	0	0	0	0	0	0	0	0.0	0.0
110	2/24/2020	5:10:49.397368	PM	0:00:00.001047	110	110		Data	31	49	61	00110001	DCE	1	0	0	0	0	0	0	0	0.0	0.0
111	2/24/2020	5:10:49.398408	PM	0:00:00.001040	111	111		Data	b5	181	265	10110101	DCE	5	0	0	0	0	0	0	0	0.0	0.0
112	2/24/2020	5:10:49.399448	PM	0:00:00.001040	112	112		Data	45	69	105	01000101	DCE	E	0	0	0	0	0	0	0	0.0	0.0
113	2/24/2020	5:10:49.400488	PM	0:00:00.001040	113	113		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
114	2/24/2020	5:10:49.401534	PM	0:00:00.001046	114	114		Data	83	131	203	10000011	DCE	.	0	0	0	0	0	0	0	0.0	0.0
115	2/24/2020	5:10:49.402574	PM	0:00:00.001040	115	115		Data	58	88	130	01011000	DCE	X	0	0	0	0	0	0	0	0.0	0.0
116	2/24/2020	5:10:49.407807	PM	0:00:00.005233	116	116		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
