	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
526	2/24/2020	4:35:57.906426	PM	0:00:00.009139	526	526		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
527	2/24/2020	4:35:57.907466	PM	0:00:00.001040	527	527		Data	4c	76	114	01001100	DCE	L	0	0	0	0	0	0	0	0.0	0.0
528	2/24/2020	4:35:57.908506	PM	0:00:00.001040	528	528		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
529	2/24/2020	4:35:57.909546	PM	0:00:00.001040	529	529		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
530	2/24/2020	4:35:57.910593	PM	0:00:00.001047	530	530		Data	37	55	67	00110111	DCE	7	0	0	0	0	0	0	0	0.0	0.0
531	2/24/2020	4:35:57.912361	PM	0:00:00.001768	531	531		Data	31	49	61	00110001	DCE	1	0	0	0	0	0	0	0	0.0	0.0
532	2/24/2020	4:35:57.913401	PM	0:00:00.001040	532	532		Data	c4	196	304	11000100	DCE	D	0	0	0	0	0	0	0	0.0	0.0
533	2/24/2020	4:35:57.914447	PM	0:00:00.001046	533	533		Data	b6	182	266	10110110	DCE	6	0	0	0	0	0	0	0	0.0	0.0
534	2/24/2020	4:35:57.915487	PM	0:00:00.001040	534	534		Data	97	151	227	10010111	DCE	.	0	0	0	0	0	0	0	0.0	0.0
535	2/24/2020	4:35:57.916527	PM	0:00:00.001040	535	535		Data	2f	47	57	00101111	DCE	/	0	0	0	0	0	0	0	0.0	0.0
536	2/24/2020	4:35:57.921773	PM	0:00:00.005246	536	536		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
