	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
4281	2/25/2020	4:59:58.417255	PM	0:00:00.034028	7,966	7,966		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
4282	2/25/2020	4:59:58.418301	PM	0:00:00.001046	7,967	7,967		Data	4c	76	114	01001100	DCE	L	0	0	0	0	0	0	0	0.0	0.0
4283	2/25/2020	4:59:58.419341	PM	0:00:00.001040	7,968	7,968		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
4284	2/25/2020	4:59:58.420381	PM	0:00:00.001040	7,969	7,969		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
4285	2/25/2020	4:59:58.421421	PM	0:00:00.001040	7,970	7,970		Data	31	49	61	00110001	DCE	1	0	0	0	0	0	0	0	0.0	0.0
4286	2/25/2020	4:59:58.422987	PM	0:00:00.001566	7,971	7,971		Data	37	55	67	00110111	DCE	7	0	0	0	0	0	0	0	0.0	0.0
4287	2/25/2020	4:59:58.424027	PM	0:00:00.001040	7,972	7,972		Data	b6	182	266	10110110	DCE	6	0	0	0	0	0	0	0	0.0	0.0
4288	2/25/2020	4:59:58.425067	PM	0:00:00.001040	7,973	7,973		Data	32	50	62	00110010	DCE	2	0	0	0	0	0	0	0	0.0	0.0
4289	2/25/2020	4:59:58.426107	PM	0:00:00.001040	7,974	7,974		Data	97	151	227	10010111	DCE	.	0	0	0	0	0	0	0	0.0	0.0
4290	2/25/2020	4:59:58.427154	PM	0:00:00.001047	7,975	7,975		Data	d9	217	331	11011001	DCE	Y	0	0	0	0	0	0	0	0.0	0.0
4291	2/25/2020	4:59:58.432399	PM	0:00:00.005245	7,976	7,976		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
