	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
675	2/24/2020	5:41:41.462524	PM	0:00:00.001352	675	675		Data	02	2	2	00000010	DCE	.	1	1	1	1	0	0	0	0.0	0.0
676	2/24/2020	5:41:41.463564	PM	0:00:00.001040	676	676		Data	b0	176	260	10110000	DCE	0	1	1	1	1	0	0	0	0.0	0.0
677	2/24/2020	5:41:41.464610	PM	0:00:00.001046	677	677		Data	52	82	122	01010010	DCE	R	1	1	1	1	0	0	0	0.0	0.0
678	2/24/2020	5:41:41.465650	PM	0:00:00.001040	678	678		Data	80	128	200	10000000	DCE	.	1	1	1	1	0	0	0	0.0	0.0
679	2/24/2020	5:41:41.466690	PM	0:00:00.001040	679	679		Data	46	70	106	01000110	DCE	F	1	1	1	1	0	0	0	0.0	0.0
680	2/24/2020	5:41:41.468049	PM	0:00:00.001359	680	680		Data	46	70	106	01000110	DCE	F	1	1	1	1	0	0	0	0.0	0.0
681	2/24/2020	5:41:41.469089	PM	0:00:00.001040	681	681		Data	46	70	106	01000110	DCE	F	1	1	1	1	0	0	0	0.0	0.0
682	2/24/2020	5:41:41.470129	PM	0:00:00.001040	682	682		Data	46	70	106	01000110	DCE	F	1	1	1	1	0	0	0	0.0	0.0
683	2/24/2020	5:41:41.471169	PM	0:00:00.001040	683	683		Data	c1	193	301	11000001	DCE	A	1	1	1	1	0	0	0	0.0	0.0
684	2/24/2020	5:41:41.472215	PM	0:00:00.001046	684	684		Data	31	49	61	00110001	DCE	1	1	1	1	1	0	0	0	0.0	0.0
685	2/24/2020	5:41:41.474191	PM	0:00:00.001976	685	685		Data	83	131	203	10000011	DCE	.	1	1	1	1	0	0	0	0.0	0.0
686	2/24/2020	5:41:41.475231	PM	0:00:00.001040	686	686		Data	91	145	221	10010001	DCE	.	1	1	1	1	0	0	0	0.0	0.0
687	2/24/2020	5:41:41.480490	PM	0:00:00.005259	687	687		Data	86	134	206	10000110	DTE	.	1	1	1	1	0	0	0	0.0	0.0
