	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
158	2/24/2020	5:41:27.791951	PM	0:00:00.001352	158	158		Data	02	2	2	00000010	DCE	.	1	1	1	1	0	0	0	0.0	0.0
159	2/24/2020	5:41:27.792991	PM	0:00:00.001040	159	159		Data	b0	176	260	10110000	DCE	0	1	1	1	1	0	0	0	0.0	0.0
160	2/24/2020	5:41:27.794031	PM	0:00:00.001040	160	160		Data	45	69	105	01000101	DCE	E	1	1	1	1	0	0	0	0.0	0.0
161	2/24/2020	5:41:27.795487	PM	0:00:00.001456	161	161		Data	b0	176	260	10110000	DCE	0	1	1	1	1	0	0	0	0.0	0.0
162	2/24/2020	5:41:27.796534	PM	0:00:00.001047	162	162		Data	31	49	61	00110001	DCE	1	1	1	1	1	0	0	0	0.0	0.0
163	2/24/2020	5:41:27.797574	PM	0:00:00.001040	163	163		Data	b6	182	266	10110110	DCE	6	1	1	1	1	0	0	0	0.0	0.0
164	2/24/2020	5:41:27.798614	PM	0:00:00.001040	164	164		Data	32	50	62	00110010	DCE	2	1	1	1	1	0	0	0	0.0	0.0
165	2/24/2020	5:41:27.799654	PM	0:00:00.001040	165	165		Data	83	131	203	10000011	DCE	.	1	1	1	1	0	0	0	0.0	0.0
166	2/24/2020	5:41:27.801636	PM	0:00:00.001982	166	166		Data	73	115	163	01110011	DCE	s	1	1	1	1	0	0	0	0.0	0.0
167	2/24/2020	5:41:27.806862	PM	0:00:00.005226	167	167		Data	86	134	206	10000110	DTE	.	1	1	1	1	0	0	0	0.0	0.0
