	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
59	2/24/2020	5:05:02.638139	PM	0:00:00.002008	59	59		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
60	2/24/2020	5:05:02.639179	PM	0:00:00.001040	60	60		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
61	2/24/2020	5:05:02.640219	PM	0:00:00.001040	61	61		Data	52	82	122	01010010	DCE	R	0	0	0	0	0	0	0	0.0	0.0
62	2/24/2020	5:05:02.641266	PM	0:00:00.001047	62	62		Data	08	8	10	00001000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
63	2/24/2020	5:05:02.642306	PM	0:00:00.001040	63	63		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
64	2/24/2020	5:05:02.644074	PM	0:00:00.001768	64	64		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
65	2/24/2020	5:05:02.645120	PM	0:00:00.001046	65	65		Data	b9	185	271	10111001	DCE	9	0	0	0	0	0	0	0	0.0	0.0
66	2/24/2020	5:05:02.646160	PM	0:00:00.001040	66	66		Data	43	67	103	01000011	DCE	C	0	0	0	0	0	0	0	0.0	0.0
67	2/24/2020	5:05:02.647200	PM	0:00:00.001040	67	67		Data	34	52	64	00110100	DCE	4	0	0	0	0	0	0	0	0.0	0.0
68	2/24/2020	5:05:02.648240	PM	0:00:00.001040	68	68		Data	c4	196	304	11000100	DCE	D	0	0	0	0	0	0	0	0.0	0.0
69	2/24/2020	5:05:02.650223	PM	0:00:00.001983	69	69		Data	83	131	203	10000011	DCE	.	0	0	0	0	0	0	0	0.0	0.0
70	2/24/2020	5:05:02.651263	PM	0:00:00.001040	70	70		Data	e3	227	343	11100011	DCE	c	0	0	0	0	0	0	0	0.0	0.0
71	2/24/2020	5:05:02.746130	PM	0:00:00.094867	71	71		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
