	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
930	2/24/2020	5:05:13.967243	PM	0:00:00.002308	930	930		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
931	2/24/2020	5:05:13.968283	PM	0:00:00.001040	931	931		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
932	2/24/2020	5:05:13.969329	PM	0:00:00.001046	932	932		Data	52	82	122	01010010	DCE	R	0	0	0	0	0	0	0	0.0	0.0
933	2/24/2020	5:05:13.970369	PM	0:00:00.001040	933	933		Data	08	8	10	00001000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
934	2/24/2020	5:05:13.971409	PM	0:00:00.001040	934	934		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
935	2/24/2020	5:05:13.973184	PM	0:00:00.001775	935	935		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
936	2/24/2020	5:05:13.974224	PM	0:00:00.001040	936	936		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
937	2/24/2020	5:05:13.975264	PM	0:00:00.001040	937	937		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
938	2/24/2020	5:05:13.976304	PM	0:00:00.001040	938	938		Data	c4	196	304	11000100	DCE	D	0	0	0	0	0	0	0	0.0	0.0
939	2/24/2020	5:05:13.977350	PM	0:00:00.001046	939	939		Data	c1	193	301	11000001	DCE	A	0	0	0	0	0	0	0	0.0	0.0
940	2/24/2020	5:05:13.979326	PM	0:00:00.001976	940	940		Data	83	131	203	10000011	DCE	.	0	0	0	0	0	0	0	0.0	0.0
941	2/24/2020	5:05:13.980366	PM	0:00:00.001040	941	941		Data	ec	236	354	11101100	DCE	l	0	0	0	0	0	0	0	0.0	0.0
942	2/24/2020	5:05:14.074876	PM	0:00:00.094510	942	942		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
