	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
1307	2/24/2020	4:36:00.022189	PM	0:00:00.009236	1,472	1,472		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
1308	2/24/2020	4:36:00.023229	PM	0:00:00.001040	1,473	1,473		Data	4c	76	114	01001100	DCE	L	0	0	0	0	0	0	0	0.0	0.0
1309	2/24/2020	4:36:00.024269	PM	0:00:00.001040	1,474	1,474		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
1310	2/24/2020	4:36:00.025309	PM	0:00:00.001040	1,475	1,475		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
1311	2/24/2020	4:36:00.026356	PM	0:00:00.001047	1,476	1,476		Data	b6	182	266	10110110	DCE	6	0	0	0	0	0	0	0	0.0	0.0
1312	2/24/2020	4:36:00.028332	PM	0:00:00.001976	1,477	1,477		Data	38	56	70	00111000	DCE	8	0	0	0	0	0	0	0	0.0	0.0
1313	2/24/2020	4:36:00.029372	PM	0:00:00.001040	1,478	1,478		Data	b3	179	263	10110011	DCE	3	0	0	0	0	0	0	0	0.0	0.0
1314	2/24/2020	4:36:00.030418	PM	0:00:00.001046	1,479	1,479		Data	37	55	67	00110111	DCE	7	0	0	0	0	0	0	0	0.0	0.0
1315	2/24/2020	4:36:00.031458	PM	0:00:00.001040	1,480	1,480		Data	97	151	227	10010111	DCE	.	0	0	0	0	0	0	0	0.0	0.0
1316	2/24/2020	4:36:00.032498	PM	0:00:00.001040	1,481	1,481		Data	51	81	121	01010001	DCE	Q	0	0	0	0	0	0	0	0.0	0.0
1317	2/24/2020	4:36:00.037744	PM	0:00:00.005246	1,482	1,482		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
