	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
810	2/24/2020	5:05:12.318758	PM	0:00:00.003666	810	810		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
811	2/24/2020	5:05:12.319798	PM	0:00:00.001040	811	811		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
812	2/24/2020	5:05:12.320838	PM	0:00:00.001040	812	812		Data	52	82	122	01010010	DCE	R	0	0	0	0	0	0	0	0.0	0.0
813	2/24/2020	5:05:12.321878	PM	0:00:00.001040	813	813		Data	08	8	10	00001000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
814	2/24/2020	5:05:12.322925	PM	0:00:00.001047	814	814		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
815	2/24/2020	5:05:12.324901	PM	0:00:00.001976	815	815		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
816	2/24/2020	5:05:12.325941	PM	0:00:00.001040	816	816		Data	34	52	64	00110100	DCE	4	0	0	0	0	0	0	0	0.0	0.0
817	2/24/2020	5:05:12.326987	PM	0:00:00.001046	817	817		Data	b9	185	271	10111001	DCE	9	0	0	0	0	0	0	0	0.0	0.0
818	2/24/2020	5:05:12.328027	PM	0:00:00.001040	818	818		Data	37	55	67	00110111	DCE	7	0	0	0	0	0	0	0	0.0	0.0
819	2/24/2020	5:05:12.329067	PM	0:00:00.001040	819	819		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
820	2/24/2020	5:05:12.331050	PM	0:00:00.001983	820	820		Data	83	131	203	10000011	DCE	.	0	0	0	0	0	0	0	0.0	0.0
821	2/24/2020	5:05:12.332090	PM	0:00:00.001040	821	821		Data	15	21	25	00010101	DCE	.	0	0	0	0	0	0	0	0.0	0.0
822	2/24/2020	5:05:12.425066	PM	0:00:00.092976	822	822		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
