	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
2312	2/25/2020	4:59:36.865900	PM	0:00:00.034028	3,280	3,280		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
2313	2/25/2020	4:59:36.866946	PM	0:00:00.001046	3,281	3,281		Data	4c	76	114	01001100	DCE	L	0	0	0	0	0	0	0	0.0	0.0
2314	2/25/2020	4:59:36.867986	PM	0:00:00.001040	3,282	3,282		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
2315	2/25/2020	4:59:36.869026	PM	0:00:00.001040	3,283	3,283		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
2316	2/25/2020	4:59:36.870066	PM	0:00:00.001040	3,284	3,284		Data	b6	182	266	10110110	DCE	6	0	0	0	0	0	0	0	0.0	0.0
2317	2/25/2020	4:59:36.871737	PM	0:00:00.001671	3,285	3,285		Data	c2	194	302	11000010	DCE	B	0	0	0	0	0	0	0	0.0	0.0
2318	2/25/2020	4:59:36.872777	PM	0:00:00.001040	3,286	3,286		Data	b3	179	263	10110011	DCE	3	0	0	0	0	0	0	0	0.0	0.0
2319	2/25/2020	4:59:36.873817	PM	0:00:00.001040	3,287	3,287		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
2320	2/25/2020	4:59:36.874857	PM	0:00:00.001040	3,288	3,288		Data	97	151	227	10010111	DCE	.	0	0	0	0	0	0	0	0.0	0.0
2321	2/25/2020	4:59:36.875903	PM	0:00:00.001046	3,289	3,289		Data	da	218	332	11011010	DCE	Z	0	0	0	0	0	0	0	0.0	0.0
2322	2/25/2020	4:59:36.881149	PM	0:00:00.005246	3,290	3,290		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
