	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
4842	2/25/2020	5:00:01.221848	PM	0:00:00.040176	8,571	8,571		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
4843	2/25/2020	5:00:01.222888	PM	0:00:00.001040	8,572	8,572		Data	4c	76	114	01001100	DCE	L	0	0	0	0	0	0	0	0.0	0.0
4844	2/25/2020	5:00:01.223935	PM	0:00:00.001047	8,573	8,573		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
4845	2/25/2020	5:00:01.224975	PM	0:00:00.001040	8,574	8,574		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
4846	2/25/2020	5:00:01.226015	PM	0:00:00.001040	8,575	8,575		Data	31	49	61	00110001	DCE	1	0	0	0	0	0	0	0	0.0	0.0
4847	2/25/2020	5:00:01.227685	PM	0:00:00.001670	8,576	8,576		Data	31	49	61	00110001	DCE	1	0	0	0	0	0	0	0	0.0	0.0
4848	2/25/2020	5:00:01.228725	PM	0:00:00.001040	8,577	8,577		Data	b5	181	265	10110101	DCE	5	0	0	0	0	0	0	0	0.0	0.0
4849	2/25/2020	5:00:01.229765	PM	0:00:00.001040	8,578	8,578		Data	c2	194	302	11000010	DCE	B	0	0	0	0	0	0	0	0.0	0.0
4850	2/25/2020	5:00:01.230806	PM	0:00:00.001041	8,579	8,579		Data	97	151	227	10010111	DCE	.	0	0	0	0	0	0	0	0.0	0.0
4851	2/25/2020	5:00:01.231852	PM	0:00:00.001046	8,580	8,580		Data	2c	44	54	00101100	DCE	,	0	0	0	0	0	0	0	0.0	0.0
4852	2/25/2020	5:00:01.237091	PM	0:00:00.005239	8,581	8,581		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
