	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
1410	2/24/2020	5:05:20.566712	PM	0:00:00.002223	1,410	1,410		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
1411	2/24/2020	5:05:20.567752	PM	0:00:00.001040	1,411	1,411		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
1412	2/24/2020	5:05:20.568799	PM	0:00:00.001047	1,412	1,412		Data	52	82	122	01010010	DCE	R	0	0	0	0	0	0	0	0.0	0.0
1413	2/24/2020	5:05:20.569839	PM	0:00:00.001040	1,413	1,413		Data	08	8	10	00001000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
1414	2/24/2020	5:05:20.570879	PM	0:00:00.001040	1,414	1,414		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
1415	2/24/2020	5:05:20.572653	PM	0:00:00.001774	1,415	1,415		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
1416	2/24/2020	5:05:20.573693	PM	0:00:00.001040	1,416	1,416		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
1417	2/24/2020	5:05:20.574733	PM	0:00:00.001040	1,417	1,417		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
1418	2/24/2020	5:05:20.575773	PM	0:00:00.001040	1,418	1,418		Data	c4	196	304	11000100	DCE	D	0	0	0	0	0	0	0	0.0	0.0
1419	2/24/2020	5:05:20.576820	PM	0:00:00.001047	1,419	1,419		Data	b9	185	271	10111001	DCE	9	0	0	0	0	0	0	0	0.0	0.0
1420	2/24/2020	5:05:20.578796	PM	0:00:00.001976	1,420	1,420		Data	83	131	203	10000011	DCE	.	0	0	0	0	0	0	0	0.0	0.0
1421	2/24/2020	5:05:20.579836	PM	0:00:00.001040	1,421	1,421		Data	94	148	224	10010100	DCE	.	0	0	0	0	0	0	0	0.0	0.0
1422	2/24/2020	5:05:20.674177	PM	0:00:00.094341	1,422	1,422		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
