	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
512	2/24/2020	5:09:07.092578	PM	0:00:00.003204	512	512		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
513	2/24/2020	5:09:07.093618	PM	0:00:00.001040	513	513		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
514	2/24/2020	5:09:07.094658	PM	0:00:00.001040	514	514		Data	52	82	122	01010010	DCE	R	0	0	0	0	0	0	0	0.0	0.0
515	2/24/2020	5:09:07.095698	PM	0:00:00.001040	515	515		Data	08	8	10	00001000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
516	2/24/2020	5:09:07.096745	PM	0:00:00.001047	516	516		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
517	2/24/2020	5:09:07.098721	PM	0:00:00.001976	517	517		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
518	2/24/2020	5:09:07.099761	PM	0:00:00.001040	518	518		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
519	2/24/2020	5:09:07.100807	PM	0:00:00.001046	519	519		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
520	2/24/2020	5:09:07.101847	PM	0:00:00.001040	520	520		Data	45	69	105	01000101	DCE	E	0	0	0	0	0	0	0	0.0	0.0
521	2/24/2020	5:09:07.102887	PM	0:00:00.001040	521	521		Data	34	52	64	00110100	DCE	4	0	0	0	0	0	0	0	0.0	0.0
522	2/24/2020	5:09:07.104766	PM	0:00:00.001879	522	522		Data	83	131	203	10000011	DCE	.	0	0	0	0	0	0	0	0.0	0.0
523	2/24/2020	5:09:07.105806	PM	0:00:00.001040	523	523		Data	98	152	230	10011000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
524	2/24/2020	5:09:07.199334	PM	0:00:00.093528	524	524		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
