	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
416	2/24/2020	5:10:53.507227	PM	0:00:00.001326	416	416		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
417	2/24/2020	5:10:53.508273	PM	0:00:00.001046	417	417		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
418	2/24/2020	5:10:53.509313	PM	0:00:00.001040	418	418		Data	52	82	122	01010010	DCE	R	0	0	0	0	0	0	0	0.0	0.0
419	2/24/2020	5:10:53.510977	PM	0:00:00.001664	419	419		Data	08	8	10	00001000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
420	2/24/2020	5:10:53.512024	PM	0:00:00.001047	420	420		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
421	2/24/2020	5:10:53.513064	PM	0:00:00.001040	421	421		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
422	2/24/2020	5:10:53.514104	PM	0:00:00.001040	422	422		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
423	2/24/2020	5:10:53.515144	PM	0:00:00.001040	423	423		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
424	2/24/2020	5:10:53.516190	PM	0:00:00.001046	424	424		Data	31	49	61	00110001	DCE	1	0	0	0	0	0	0	0	0.0	0.0
425	2/24/2020	5:10:53.517230	PM	0:00:00.001040	425	425		Data	b3	179	263	10110011	DCE	3	0	0	0	0	0	0	0	0.0	0.0
426	2/24/2020	5:10:53.518270	PM	0:00:00.001040	426	426		Data	83	131	203	10000011	DCE	.	0	0	0	0	0	0	0	0.0	0.0
427	2/24/2020	5:10:53.519310	PM	0:00:00.001040	427	427		Data	6b	107	153	01101011	DCE	k	0	0	0	0	0	0	0	0.0	0.0
428	2/24/2020	5:10:53.615855	PM	0:00:00.096545	428	428		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
