	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
4446	2/25/2020	4:56:15.320825	PM	0:00:00.034028	8,373	8,373		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
4447	2/25/2020	4:56:15.321865	PM	0:00:00.001040	8,374	8,374		Data	4c	76	114	01001100	DCE	L	0	0	0	0	0	0	0	0.0	0.0
4448	2/25/2020	4:56:15.322905	PM	0:00:00.001040	8,375	8,375		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
4449	2/25/2020	4:56:15.323945	PM	0:00:00.001040	8,376	8,376		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
4450	2/25/2020	4:56:15.324991	PM	0:00:00.001046	8,377	8,377		Data	31	49	61	00110001	DCE	1	0	0	0	0	0	0	0	0.0	0.0
4451	2/25/2020	4:56:15.326551	PM	0:00:00.001560	8,378	8,378		Data	38	56	70	00111000	DCE	8	0	0	0	0	0	0	0	0.0	0.0
4452	2/25/2020	4:56:15.327591	PM	0:00:00.001040	8,379	8,379		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
4453	2/25/2020	4:56:15.328631	PM	0:00:00.001040	8,380	8,380		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
4454	2/25/2020	4:56:15.329678	PM	0:00:00.001047	8,381	8,381		Data	97	151	227	10010111	DCE	.	0	0	0	0	0	0	0	0.0	0.0
4455	2/25/2020	4:56:15.330718	PM	0:00:00.001040	8,382	8,382		Data	52	82	122	01010010	DCE	R	0	0	0	0	0	0	0	0.0	0.0
4456	2/25/2020	4:56:15.335963	PM	0:00:00.005245	8,383	8,383		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
