	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
709	2/24/2020	4:44:21.535228	PM	0:00:00.002437	709	709		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
710	2/24/2020	4:44:21.536268	PM	0:00:00.001040	710	710		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
711	2/24/2020	4:44:21.537315	PM	0:00:00.001047	711	711		Data	52	82	122	01010010	DCE	R	0	0	0	0	0	0	0	0.0	0.0
712	2/24/2020	4:44:21.538355	PM	0:00:00.001040	712	712		Data	08	8	10	00001000	DCE	.	0	0	0	0	0	0	0	0.0	0.0
713	2/24/2020	4:44:21.539395	PM	0:00:00.001040	713	713		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
714	2/24/2020	4:44:21.541169	PM	0:00:00.001774	714	714		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
715	2/24/2020	4:44:21.542209	PM	0:00:00.001040	715	715		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
716	2/24/2020	4:44:21.543249	PM	0:00:00.001040	716	716		Data	46	70	106	01000110	DCE	F	0	0	0	0	0	0	0	0.0	0.0
717	2/24/2020	4:44:21.544289	PM	0:00:00.001040	717	717		Data	c4	196	304	11000100	DCE	D	0	0	0	0	0	0	0	0.0	0.0
718	2/24/2020	4:44:21.545336	PM	0:00:00.001047	718	718		Data	c2	194	302	11000010	DCE	B	0	0	0	0	0	0	0	0.0	0.0
719	2/24/2020	4:44:21.546376	PM	0:00:00.001040	719	719		Data	83	131	203	10000011	DCE	.	0	0	0	0	0	0	0	0.0	0.0
720	2/24/2020	4:44:21.547416	PM	0:00:00.001040	720	720		Data	ef	239	357	11101111	DCE	o	0	0	0	0	0	0	0	0.0	0.0
721	2/24/2020	4:44:21.552713	PM	0:00:00.005297	721	721		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
