	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
1934	2/24/2020	4:36:01.424434	PM	0:00:00.009236	2,099	2,099		Data	02	2	2	00000010	DCE	.	0	0	0	0	0	0	0	0.0	0.0
1935	2/24/2020	4:36:01.425474	PM	0:00:00.001040	2,100	2,100		Data	4c	76	114	01001100	DCE	L	0	0	0	0	0	0	0	0.0	0.0
1936	2/24/2020	4:36:01.426514	PM	0:00:00.001040	2,101	2,101		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
1937	2/24/2020	4:36:01.427554	PM	0:00:00.001040	2,102	2,102		Data	b0	176	260	10110000	DCE	0	0	0	0	0	0	0	0	0.0	0.0
1938	2/24/2020	4:36:01.428601	PM	0:00:00.001047	2,103	2,103		Data	31	49	61	00110001	DCE	1	0	0	0	0	0	0	0	0.0	0.0
1939	2/24/2020	4:36:01.430369	PM	0:00:00.001768	2,104	2,104		Data	c2	194	302	11000010	DCE	B	0	0	0	0	0	0	0	0.0	0.0
1940	2/24/2020	4:36:01.431409	PM	0:00:00.001040	2,105	2,105		Data	32	50	62	00110010	DCE	2	0	0	0	0	0	0	0	0.0	0.0
1941	2/24/2020	4:36:01.432455	PM	0:00:00.001046	2,106	2,106		Data	b3	179	263	10110011	DCE	3	0	0	0	0	0	0	0	0.0	0.0
1942	2/24/2020	4:36:01.433495	PM	0:00:00.001040	2,107	2,107		Data	97	151	227	10010111	DCE	.	0	0	0	0	0	0	0	0.0	0.0
1943	2/24/2020	4:36:01.434535	PM	0:00:00.001040	2,108	2,108		Data	29	41	51	00101001	DCE	)	0	0	0	0	0	0	0	0.0	0.0
1944	2/24/2020	4:36:01.439781	PM	0:00:00.005246	2,109	2,109		Data	86	134	206	10000110	DTE	.	0	0	0	0	0	0	0	0.0	0.0
